OrderID,OrderDate,PromisedDate,DeliveryDate,ProductID,Category,SupplierID,Warehouse,Customer,OrderedQty,DeliveredQty,UnitCost,SellingPrice,Revenue,COGS,InventoryValue,ForecastQty,OnTimeFlag,InFullFlag
ORD327,2023-07-22,2023-07-27,2023-07-28,P1043,Electronics,S102,Dubai Central,Noon,380,375,11.29,14.74,5527.5,4233.75,16237.28,384,0,0
ORD328,2023-05-27,2023-06-06,2023-06-07,P1006,Food,S107,Dubai Central,Amazon,216,197,40.02,58.99,11621.03,7883.94,13706.35,203,0,0
ORD329,2024-09-18,2024-09-28,2024-09-28,P1050,Food,S108,Sharjah DC,Amazon,286,266,39.27,69.3,18433.8,10445.82,11102.69,295,1,0
ORD330,2023-07-02,2023-07-09,2023-07-10,P1036,Personal Care,S104,Sharjah DC,Carrefour,497,479,37.76,55.74,26699.46,18087.04,13298.69,469,0,0
ORD331,2023-12-08,2023-12-18,2023-12-16,P1003,Electronics,S106,Dubai Central,Lulu,372,365,14.21,17.34,6329.1,5186.65,16965.46,395,1,0
ORD332,2024-08-21,2024-08-24,2024-08-22,P1005,Personal Care,S105,Abu Dhabi Hub,Amazon,161,158,47.88,62.68,9903.44,7565.04,3200.04,143,1,0
ORD333,2023-10-10,2023-10-18,2023-10-18,P1028,Personal Care,S102,Dubai Central,Lulu,268,255,22.39,33.44,8527.2,5709.45,9593.14,281,1,0
ORD334,2024-10-11,2024-10-17,2024-10-18,P1007,Electronics,S106,Abu Dhabi Hub,Noon,71,65,39.91,69.24,4500.6,2594.15,17456.82,44,0,0
ORD335,2024-02-11,2024-02-19,2024-02-21,P1036,Food,S108,Sharjah DC,Amazon,153,140,6.9,10.28,1439.2,966.0,5059.12,130,0,0
ORD336,2023-04-04,2023-04-14,2023-04-15,P1029,Personal Care,S108,Sharjah DC,Noon,205,202,36.55,63.82,12891.64,7383.1,5622.09,232,0,0
ORD337,2023-01-08,2023-01-14,2023-01-13,P1026,Electronics,S108,Dubai Central,Carrefour,462,461,33.19,56.38,25991.18,15300.59,10647.32,439,1,0
ORD338,2023-12-31,2024-01-06,2024-01-06,P1005,Personal Care,S108,Dubai Central,Lulu,74,58,17.23,27.0,1566.0,999.34,10744.58,74,1,0
ORD339,2024-06-24,2024-07-03,2024-07-02,P1004,Personal Care,S103,Sharjah DC,Carrefour,58,42,40.93,54.19,2275.98,1719.06,14776.13,55,1,0
ORD340,2024-10-11,2024-10-21,2024-10-20,P1026,Food,S103,Abu Dhabi Hub,Amazon,444,429,5.04,8.38,3595.02,2162.16,16214.51,459,1,0
ORD341,2024-08-28,2024-09-07,2024-09-10,P1049,Food,S101,Abu Dhabi Hub,Carrefour,363,344,27.08,35.97,12373.68,9315.52,19389.85,335,0,0
ORD342,2023-12-06,2023-12-10,2023-12-09,P1037,Electronics,S108,Sharjah DC,Noon,442,433,15.46,27.1,11734.3,6694.18,14927.04,451,1,0
ORD343,2023-08-28,2023-09-05,2023-09-07,P1036,Electronics,S106,Abu Dhabi Hub,Noon,380,372,9.5,12.77,4750.44,3534.0,13701.82,377,0,0
ORD344,2024-01-09,2024-01-16,2024-01-15,P1027,Food,S103,Abu Dhabi Hub,Lulu,494,483,29.84,36.5,17629.5,14412.72,1964.64,493,1,0
ORD345,2024-11-28,2024-12-05,2024-12-08,P1003,Personal Care,S108,Sharjah DC,Carrefour,224,215,18.14,28.46,6118.9,3900.1,4424.83,221,0,0
ORD346,2023-10-30,2023-11-06,2023-11-09,P1032,Personal Care,S108,Dubai Central,Spinneys,382,372,44.16,68.5,25482.0,16427.52,14281.6,394,0,0
ORD347,2024-06-12,2024-06-15,2024-06-18,P1007,Personal Care,S108,Sharjah DC,Lulu,480,462,37.02,52.07,24056.34,17103.24,18711.95,504,0,0
ORD348,2023-02-15,2023-02-20,2023-02-22,P1011,Food,S110,Abu Dhabi Hub,Lulu,93,83,16.29,27.1,2249.3,1352.07,8610.24,123,0,0
ORD349,2024-02-28,2024-03-02,2024-03-01,P1043,Electronics,S110,Abu Dhabi Hub,Noon,108,90,41.25,51.27,4614.3,3712.5,11317.57,131,1,0
ORD350,2024-07-19,2024-07-24,2024-07-23,P1021,Food,S101,Dubai Central,Carrefour,53,44,29.43,47.52,2090.88,1294.92,17567.68,54,1,0
ORD351,2023-12-10,2023-12-14,2023-12-12,P1021,Personal Care,S108,Sharjah DC,Spinneys,412,409,14.09,17.99,7357.91,5762.81,14327.1,421,1,0
ORD352,2023-07-01,2023-07-11,2023-07-11,P1036,Food,S104,Abu Dhabi Hub,Spinneys,60,48,7.54,9.49,455.52,361.92,5844.67,60,1,0
ORD353,2023-03-04,2023-03-08,2023-03-10,P1041,Food,S104,Sharjah DC,Amazon,65,51,25.81,40.05,2042.55,1316.31,11176.2,45,0,0
ORD354,2024-12-22,2024-12-29,2024-12-28,P1046,Food,S102,Sharjah DC,Lulu,262,253,36.12,50.88,12872.64,9138.36,13238.01,256,1,0
ORD355,2024-07-30,2024-08-07,2024-08-06,P1001,Electronics,S108,Sharjah DC,Noon,56,52,20.81,27.04,1406.08,1082.12,14487.09,51,1,0
ORD356,2023-10-01,2023-10-04,2023-10-03,P1036,Electronics,S102,Abu Dhabi Hub,Lulu,199,199,8.71,14.62,2909.38,1733.29,8187.74,227,1,1
ORD357,2024-11-18,2024-11-26,2024-11-28,P1027,Personal Care,S106,Dubai Central,Noon,332,327,11.62,19.77,6464.79,3799.74,3670.98,348,0,0
ORD358,2024-09-13,2024-09-20,2024-09-19,P1032,Food,S109,Abu Dhabi Hub,Noon,165,159,20.66,36.97,5878.23,3284.94,9253.05,139,1,0
ORD359,2023-03-02,2023-03-12,2023-03-14,P1018,Electronics,S103,Sharjah DC,Noon,453,441,27.35,43.6,19227.6,12061.35,19441.05,471,0,0
ORD360,2024-06-04,2024-06-12,2024-06-11,P1007,Electronics,S108,Abu Dhabi Hub,Noon,107,107,17.98,24.26,2595.82,1923.86,13260.1,78,1,1
ORD361,2024-01-14,2024-01-17,2024-01-18,P1011,Food,S101,Abu Dhabi Hub,Amazon,414,401,38.33,62.42,25030.42,15370.33,17711.24,430,0,0
ORD362,2023-03-30,2023-04-08,2023-04-10,P1015,Electronics,S104,Abu Dhabi Hub,Carrefour,382,378,36.21,52.99,20030.22,13687.38,16789.4,409,0,0
ORD363,2024-06-12,2024-06-19,2024-06-17,P1021,Personal Care,S108,Abu Dhabi Hub,Carrefour,297,283,22.34,39.16,11082.28,6322.22,5077.45,310,1,0
ORD364,2024-03-28,2024-04-03,2024-04-05,P1018,Food,S102,Dubai Central,Noon,265,265,40.52,54.62,14474.3,10737.8,10950.44,257,0,1
ORD365,2024-06-28,2024-07-08,2024-07-10,P1011,Personal Care,S105,Sharjah DC,Noon,297,292,38.47,47.83,13966.36,11233.24,1928.54,292,0,0
ORD366,2023-09-07,2023-09-16,2023-09-17,P1039,Personal Care,S108,Abu Dhabi Hub,Amazon,375,372,12.64,22.31,8299.32,4702.08,7156.54,395,0,0
ORD367,2023-10-09,2023-10-17,2023-10-16,P1038,Electronics,S104,Abu Dhabi Hub,Carrefour,299,296,48.81,68.44,20258.24,14447.76,11395.48,329,1,0
ORD368,2024-09-22,2024-10-01,2024-10-04,P1039,Personal Care,S110,Abu Dhabi Hub,Carrefour,104,85,24.86,38.8,3298.0,2113.1,14339.41,86,0,0
ORD369,2024-04-05,2024-04-11,2024-04-13,P1006,Electronics,S105,Sharjah DC,Spinneys,57,55,36.03,55.66,3061.3,1981.65,12575.05,32,0,0
ORD370,2024-12-18,2024-12-25,2024-12-25,P1024,Electronics,S104,Sharjah DC,Noon,150,138,37.69,55.74,7692.12,5201.22,5657.53,140,1,0
ORD371,2023-05-25,2023-05-28,2023-05-28,P1017,Personal Care,S108,Sharjah DC,Lulu,342,336,49.71,79.45,26695.2,16702.56,19717.11,358,1,0
ORD372,2024-11-06,2024-11-15,2024-11-14,P1025,Food,S110,Dubai Central,Spinneys,309,306,17.08,26.89,8228.34,5226.48,13784.87,335,1,0
ORD373,2024-03-24,2024-03-27,2024-03-26,P1044,Food,S103,Sharjah DC,Amazon,357,356,47.45,70.22,24998.32,16892.2,19371.69,335,1,0
ORD374,2024-10-21,2024-10-26,2024-10-26,P1016,Electronics,S104,Sharjah DC,Noon,354,340,47.69,64.66,21984.4,16214.6,6725.73,362,1,0
ORD375,2024-05-16,2024-05-24,2024-05-24,P1018,Electronics,S101,Dubai Central,Lulu,109,94,27.97,47.91,4503.54,2629.18,19370.66,96,1,0
ORD376,2024-03-15,2024-03-23,2024-03-26,P1049,Personal Care,S108,Dubai Central,Amazon,122,119,47.45,77.72,9248.68,5646.55,7425.32,119,0,0
ORD377,2024-08-14,2024-08-23,2024-08-26,P1037,Personal Care,S104,Dubai Central,Amazon,135,117,41.26,68.25,7985.25,4827.42,17831.43,113,0,0
ORD378,2023-06-01,2023-06-07,2023-06-07,P1016,Electronics,S108,Dubai Central,Spinneys,161,155,25.65,32.83,5088.65,3975.75,13440.47,160,1,0
ORD379,2023-09-27,2023-10-01,2023-09-30,P1050,Electronics,S106,Sharjah DC,Noon,209,204,47.76,68.8,14035.2,9743.04,4074.03,222,1,0
ORD380,2023-01-29,2023-02-06,2023-02-09,P1018,Electronics,S110,Abu Dhabi Hub,Lulu,101,83,6.2,10.95,908.85,514.6,5291.25,93,0,0
ORD381,2023-12-23,2023-12-28,2023-12-27,P1003,Electronics,S102,Sharjah DC,Amazon,177,157,11.11,14.66,2301.62,1744.27,3313.01,195,1,0
ORD382,2024-04-03,2024-04-13,2024-04-16,P1032,Personal Care,S106,Abu Dhabi Hub,Lulu,238,218,17.93,22.08,4813.44,3908.74,2692.95,220,0,0
ORD383,2024-03-22,2024-03-29,2024-03-28,P1050,Electronics,S103,Abu Dhabi Hub,Noon,399,382,49.11,73.76,28176.32,18760.02,7723.54,380,1,0
ORD384,2024-07-13,2024-07-17,2024-07-16,P1050,Personal Care,S102,Abu Dhabi Hub,Spinneys,465,445,33.2,44.85,19958.25,14774.0,12017.86,468,1,0
ORD385,2023-10-02,2023-10-09,2023-10-08,P1028,Personal Care,S105,Dubai Central,Spinneys,113,103,25.68,36.82,3792.46,2645.04,15973.97,133,1,0
ORD386,2023-11-22,2023-11-25,2023-11-24,P1020,Food,S107,Abu Dhabi Hub,Lulu,60,41,25.2,43.7,1791.7,1033.2,17120.43,44,1,0
ORD387,2023-08-21,2023-08-25,2023-08-26,P1019,Personal Care,S108,Sharjah DC,Lulu,366,359,21.21,37.72,13541.48,7614.39,6123.25,356,0,0
ORD388,2024-12-01,2024-12-07,2024-12-10,P1011,Personal Care,S103,Sharjah DC,Spinneys,471,461,41.39,54.68,25207.48,19080.79,6120.24,442,0,0
ORD389,2024-03-11,2024-03-16,2024-03-19,P1012,Electronics,S101,Abu Dhabi Hub,Amazon,56,36,33.79,42.93,1545.48,1216.44,9968.79,37,0,0
ORD390,2024-04-05,2024-04-11,2024-04-14,P1025,Food,S110,Abu Dhabi Hub,Spinneys,148,131,45.98,79.19,10373.89,6023.38,15005.32,137,0,0
ORD391,2023-01-28,2023-02-02,2023-02-01,P1035,Electronics,S108,Abu Dhabi Hub,Carrefour,261,259,32.77,41.97,10870.23,8487.43,16691.55,289,1,0
ORD392,2023-02-06,2023-02-12,2023-02-11,P1037,Electronics,S102,Sharjah DC,Amazon,184,180,40.99,56.07,10092.6,7378.2,14271.78,154,1,0
ORD393,2023-06-21,2023-06-25,2023-06-27,P1001,Personal Care,S103,Sharjah DC,Lulu,183,183,22.87,35.09,6421.47,4185.21,6055.37,207,0,1
ORD394,2023-09-26,2023-10-03,2023-10-03,P1009,Electronics,S109,Dubai Central,Lulu,374,370,49.42,63.64,23546.8,18285.4,6013.47,384,1,0
ORD395,2024-12-09,2024-12-13,2024-12-12,P1008,Personal Care,S102,Dubai Central,Amazon,216,203,49.06,78.79,15994.37,9959.18,8327.36,197,1,0
ORD396,2024-07-22,2024-07-30,2024-07-29,P1042,Electronics,S105,Dubai Central,Amazon,239,222,25.52,33.08,7343.76,5665.44,14760.37,226,1,0
ORD397,2024-09-12,2024-09-18,2024-09-18,P1002,Electronics,S109,Dubai Central,Carrefour,406,398,8.41,10.73,4270.54,3347.18,13375.02,404,1,0
ORD398,2024-11-22,2024-11-25,2024-11-28,P1030,Electronics,S104,Dubai Central,Spinneys,352,342,43.53,64.34,22004.28,14887.26,1286.91,371,0,0
ORD399,2023-02-22,2023-03-02,2023-03-02,P1018,Personal Care,S107,Abu Dhabi Hub,Noon,83,68,18.78,31.08,2113.44,1277.04,17946.88,108,1,0
ORD400,2024-10-10,2024-10-16,2024-10-19,P1012,Personal Care,S101,Abu Dhabi Hub,Amazon,156,145,8.89,14.85,2153.25,1289.05,14127.74,163,0,0
ORD401,2024-04-09,2024-04-16,2024-04-19,P1031,Personal Care,S105,Abu Dhabi Hub,Lulu,261,241,15.31,24.44,5890.04,3689.71,10209.38,268,0,0
ORD402,2023-08-15,2023-08-25,2023-08-24,P1006,Electronics,S110,Abu Dhabi Hub,Noon,454,450,13.82,22.23,10003.5,6219.0,2850.57,482,1,0
ORD403,2024-02-03,2024-02-08,2024-02-09,P1038,Personal Care,S103,Dubai Central,Spinneys,137,120,12.46,16.11,1933.2,1495.2,14407.24,117,0,0
ORD404,2024-08-05,2024-08-09,2024-08-08,P1036,Personal Care,S104,Sharjah DC,Spinneys,336,321,23.07,29.88,9591.48,7405.47,18326.31,330,1,0
ORD405,2023-06-19,2023-06-24,2023-06-26,P1026,Personal Care,S103,Sharjah DC,Noon,196,187,40.59,52.81,9875.47,7590.33,2643.84,218,0,0
ORD406,2024-04-22,2024-04-28,2024-04-26,P1021,Food,S109,Sharjah DC,Carrefour,354,344,30.04,52.46,18046.24,10333.76,4832.51,369,1,0
ORD407,2023-05-20,2023-05-29,2023-05-28,P1032,Personal Care,S105,Sharjah DC,Lulu,253,244,41.71,59.48,14513.12,10177.24,4618.36,255,1,0
ORD408,2024-06-10,2024-06-20,2024-06-23,P1014,Electronics,S109,Dubai Central,Amazon,217,207,45.6,57.1,11819.7,9439.2,2137.86,223,0,0
ORD409,2023-03-13,2023-03-23,2023-03-24,P1007,Food,S109,Dubai Central,Carrefour,319,307,14.04,20.24,6213.68,4310.28,15573.53,294,0,0
ORD410,2023-09-11,2023-09-14,2023-09-14,P1006,Personal Care,S102,Abu Dhabi Hub,Lulu,184,170,23.76,42.35,7199.5,4039.2,16356.41,182,1,0
ORD411,2023-05-12,2023-05-16,2023-05-17,P1031,Food,S109,Sharjah DC,Spinneys,390,370,6.22,10.07,3725.9,2301.4,8548.73,401,0,0
ORD412,2024-04-06,2024-04-15,2024-04-14,P1012,Personal Care,S105,Sharjah DC,Carrefour,482,477,21.85,27.71,13217.67,10422.45,7847.63,456,1,0
ORD413,2024-12-06,2024-12-09,2024-12-08,P1041,Personal Care,S101,Abu Dhabi Hub,Spinneys,452,448,26.58,41.57,18623.36,11907.84,17382.08,466,1,0
ORD414,2023-05-15,2023-05-21,2023-05-24,P1021,Electronics,S104,Dubai Central,Carrefour,305,297,25.58,44.69,13272.93,7597.26,7074.36,295,0,0
ORD415,2024-03-17,2024-03-27,2024-03-30,P1014,Food,S107,Abu Dhabi Hub,Amazon,486,479,29.66,37.77,18091.83,14207.14,11590.22,506,0,0
ORD416,2024-11-21,2024-11-25,2024-11-25,P1010,Electronics,S104,Sharjah DC,Carrefour,496,486,29.25,41.57,20203.02,14215.5,7925.56,523,1,0
ORD417,2023-01-13,2023-01-18,2023-01-20,P1032,Personal Care,S101,Sharjah DC,Noon,126,122,40.1,60.73,7409.06,4892.2,18041.95,96,0,0
ORD418,2024-02-03,2024-02-09,2024-02-09,P1037,Electronics,S105,Dubai Central,Noon,439,427,42.14,59.93,25590.11,17993.78,19214.2,415,1,0
ORD419,2023-06-25,2023-06-29,2023-07-01,P1015,Electronics,S104,Dubai Central,Amazon,213,203,42.19,65.56,13308.68,8564.57,4084.45,207,0,0
ORD420,2023-10-28,2023-11-02,2023-10-31,P1028,Electronics,S106,Sharjah DC,Carrefour,103,88,8.28,11.14,980.32,728.64,6193.06,113,1,0
ORD421,2023-11-02,2023-11-12,2023-11-14,P1038,Personal Care,S110,Sharjah DC,Noon,398,393,19.24,28.75,11298.75,7561.32,4027.99,381,0,0
ORD422,2024-02-14,2024-02-23,2024-02-25,P1048,Electronics,S110,Dubai Central,Noon,392,381,48.33,64.08,24414.48,18413.73,19946.92,392,0,0
ORD423,2024-03-03,2024-03-07,2024-03-10,P1001,Personal Care,S108,Abu Dhabi Hub,Carrefour,181,178,40.87,57.29,10197.62,7274.86,13765.85,153,0,0
ORD424,2024-02-10,2024-02-18,2024-02-21,P1014,Food,S102,Sharjah DC,Noon,341,330,25.95,46.23,15255.9,8563.5,15631.88,343,0,0
ORD425,2023-07-10,2023-07-20,2023-07-18,P1018,Food,S110,Sharjah DC,Lulu,205,198,22.33,32.9,6514.2,4421.34,7767.69,186,1,0
ORD426,2023-12-21,2023-12-31,2024-01-01,P1033,Personal Care,S102,Sharjah DC,Amazon,432,426,21.23,26.5,11289.0,9043.98,3503.03,404,0,0
ORD427,2024-03-02,2024-03-06,2024-03-07,P1040,Food,S104,Sharjah DC,Noon,394,394,42.51,66.05,26023.7,16748.94,11675.91,394,0,1
ORD428,2023-08-02,2023-08-11,2023-08-10,P1032,Electronics,S101,Abu Dhabi Hub,Spinneys,294,288,26.35,38.75,11160.0,7588.8,16619.41,302,1,0
ORD429,2023-08-16,2023-08-22,2023-08-24,P1002,Food,S105,Abu Dhabi Hub,Lulu,87,70,27.22,42.1,2947.0,1905.4,5744.39,98,0,0
ORD430,2023-08-14,2023-08-21,2023-08-19,P1044,Food,S102,Sharjah DC,Amazon,347,328,39.88,59.04,19365.12,13080.64,9495.61,322,1,0
ORD431,2024-02-07,2024-02-17,2024-02-18,P1038,Food,S102,Dubai Central,Amazon,243,235,48.18,75.05,17636.75,11322.3,4215.07,231,0,0
ORD432,2023-11-12,2023-11-15,2023-11-17,P1047,Electronics,S108,Dubai Central,Spinneys,345,329,26.92,42.78,14074.62,8856.68,11584.12,366,0,0
ORD433,2024-04-18,2024-04-23,2024-04-23,P1020,Personal Care,S105,Abu Dhabi Hub,Noon,99,86,36.23,58.84,5060.24,3115.78,15156.96,99,1,0
ORD434,2023-04-14,2023-04-22,2023-04-25,P1039,Personal Care,S108,Abu Dhabi Hub,Noon,443,436,10.7,17.53,7643.08,4665.2,2956.23,415,0,0
ORD435,2024-04-15,2024-04-21,2024-04-20,P1031,Personal Care,S105,Abu Dhabi Hub,Carrefour,467,457,8.96,15.52,7092.64,4094.72,1299.49,485,1,0
ORD436,2023-05-04,2023-05-11,2023-05-12,P1019,Personal Care,S101,Dubai Central,Noon,69,50,20.32,26.06,1303.0,1016.0,16677.53,95,0,0
ORD437,2024-02-27,2024-03-07,2024-03-08,P1037,Electronics,S102,Sharjah DC,Carrefour,161,153,16.42,24.6,3763.8,2512.26,12729.44,149,0,0
ORD438,2024-03-10,2024-03-20,2024-03-18,P1009,Personal Care,S105,Dubai Central,Lulu,408,390,43.31,67.98,26512.2,16890.9,11623.88,432,1,0
ORD439,2023-11-24,2023-12-02,2023-12-02,P1011,Electronics,S108,Abu Dhabi Hub,Noon,94,78,21.65,26.81,2091.18,1688.7,18467.59,105,1,0
ORD440,2023-05-18,2023-05-27,2023-05-28,P1009,Electronics,S106,Dubai Central,Lulu,65,57,35.79,44.61,2542.77,2040.03,19435.88,49,0,0
ORD441,2024-03-30,2024-04-03,2024-04-03,P1012,Electronics,S103,Sharjah DC,Spinneys,441,432,43.91,74.73,32283.36,18969.12,11410.29,416,1,0
ORD442,2024-09-04,2024-09-13,2024-09-14,P1038,Food,S107,Sharjah DC,Carrefour,161,143,22.42,36.17,5172.31,3206.06,4569.71,180,0,0
ORD443,2023-06-29,2023-07-03,2023-07-06,P1047,Electronics,S103,Dubai Central,Spinneys,128,119,47.39,63.05,7502.95,5639.41,13091.96,154,0,0
ORD444,2024-01-07,2024-01-12,2024-01-10,P1038,Food,S108,Sharjah DC,Spinneys,351,343,12.51,15.73,5395.39,4290.93,18329.82,343,1,0
ORD445,2024-05-28,2024-06-04,2024-06-06,P1040,Food,S110,Abu Dhabi Hub,Spinneys,497,483,26.3,46.12,22275.96,12702.9,18942.6,523,0,0
ORD446,2024-07-31,2024-08-07,2024-08-06,P1028,Food,S105,Dubai Central,Carrefour,220,218,33.65,43.77,9541.86,7335.7,9244.95,208,1,0
ORD447,2023-11-17,2023-11-23,2023-11-24,P1034,Electronics,S109,Dubai Central,Lulu,470,454,5.65,8.5,3859.0,2565.1,3196.79,449,0,0
ORD448,2023-04-07,2023-04-12,2023-04-14,P1042,Food,S103,Abu Dhabi Hub,Amazon,252,248,17.35,23.14,5738.72,4302.8,19847.0,257,0,0
ORD449,2023-05-21,2023-05-28,2023-05-26,P1017,Personal Care,S110,Dubai Central,Lulu,96,93,6.39,10.14,943.02,594.27,10818.92,95,1,0
ORD450,2023-06-30,2023-07-06,2023-07-04,P1010,Electronics,S102,Abu Dhabi Hub,Amazon,244,224,43.09,66.67,14934.08,9652.16,17055.55,247,1,0
ORD451,2023-07-27,2023-07-31,2023-07-31,P1040,Electronics,S108,Abu Dhabi Hub,Carrefour,85,84,46.39,71.52,6007.68,3896.76,19490.03,60,1,0
ORD452,2024-01-19,2024-01-25,2024-01-27,P1039,Electronics,S101,Dubai Central,Carrefour,246,235,7.7,10.06,2364.1,1809.5,5921.83,238,0,0
ORD453,2024-01-01,2024-01-08,2024-01-09,P1009,Electronics,S103,Dubai Central,Spinneys,461,444,8.46,11.64,5168.16,3756.24,16669.23,486,0,0
ORD454,2024-03-04,2024-03-07,2024-03-09,P1049,Personal Care,S102,Sharjah DC,Amazon,373,355,42.99,75.44,26781.2,15261.45,9080.63,383,0,0
ORD455,2024-05-21,2024-05-31,2024-05-30,P1038,Electronics,S103,Abu Dhabi Hub,Spinneys,105,88,33.81,47.54,4183.52,2975.28,7092.56,85,1,0
ORD456,2024-10-26,2024-11-01,2024-10-31,P1013,Food,S106,Sharjah DC,Amazon,257,247,36.56,46.7,11534.9,9030.32,16754.81,239,1,0
ORD457,2023-11-10,2023-11-18,2023-11-19,P1008,Food,S107,Dubai Central,Carrefour,86,86,29.4,49.21,4232.06,2528.4,3107.82,116,0,1
ORD458,2024-11-11,2024-11-16,2024-11-15,P1010,Personal Care,S104,Abu Dhabi Hub,Lulu,97,90,19.27,34.23,3080.7,1734.3,10420.29,123,1,0
ORD459,2024-09-19,2024-09-26,2024-09-24,P1023,Electronics,S101,Sharjah DC,Spinneys,263,245,14.62,23.38,5728.1,3581.9,4316.39,247,1,0
ORD460,2023-04-19,2023-04-23,2023-04-26,P1023,Personal Care,S107,Dubai Central,Amazon,208,196,34.18,60.83,11922.68,6699.28,19965.01,192,0,0
ORD461,2024-04-23,2024-04-28,2024-04-26,P1009,Personal Care,S103,Abu Dhabi Hub,Noon,151,136,23.69,35.55,4834.8,3221.84,3157.37,122,1,0
ORD462,2024-03-21,2024-03-31,2024-04-02,P1022,Food,S109,Abu Dhabi Hub,Lulu,405,397,47.43,70.34,27924.98,18829.71,15936.14,404,0,0
ORD463,2024-02-23,2024-03-01,2024-03-02,P1009,Personal Care,S107,Dubai Central,Noon,280,280,22.91,33.88,9486.4,6414.8,9042.35,270,0,1
ORD464,2024-03-19,2024-03-25,2024-03-26,P1044,Personal Care,S103,Sharjah DC,Lulu,95,88,47.53,62.48,5498.24,4182.64,1495.92,82,0,0
ORD465,2024-06-03,2024-06-12,2024-06-11,P1005,Food,S105,Abu Dhabi Hub,Noon,445,435,18.87,28.39,12349.65,8208.45,9734.18,439,1,0
ORD466,2023-01-26,2023-02-05,2023-02-04,P1002,Personal Care,S104,Abu Dhabi Hub,Carrefour,226,222,15.01,23.5,5217.0,3332.22,2550.68,254,1,0
ORD467,2023-10-09,2023-10-12,2023-10-15,P1005,Personal Care,S103,Sharjah DC,Spinneys,378,360,39.16,55.71,20055.6,14097.6,5682.01,396,0,0
ORD468,2023-10-07,2023-10-10,2023-10-08,P1044,Personal Care,S106,Abu Dhabi Hub,Amazon,435,423,5.8,8.14,3443.22,2453.4,15723.59,425,1,0
ORD469,2024-04-30,2024-05-03,2024-05-05,P1046,Food,S105,Sharjah DC,Carrefour,432,420,8.86,13.87,5825.4,3721.2,9463.3,441,0,0
ORD470,2024-12-26,2025-01-03,2025-01-05,P1021,Food,S106,Abu Dhabi Hub,Spinneys,323,322,36.34,57.72,18585.84,11701.48,11511.15,324,0,0
ORD471,2024-04-27,2024-04-30,2024-05-01,P1039,Electronics,S107,Sharjah DC,Noon,499,482,39.62,70.99,34217.18,19096.84,2456.27,522,0,0
ORD472,2024-08-31,2024-09-04,2024-09-03,P1050,Personal Care,S101,Dubai Central,Spinneys,422,406,19.09,30.83,12516.98,7750.54,13549.23,450,1,0
ORD473,2024-11-23,2024-11-27,2024-11-25,P1023,Electronics,S103,Abu Dhabi Hub,Carrefour,91,75,33.65,50.57,3792.75,2523.75,10305.68,90,1,0
ORD474,2023-06-13,2023-06-18,2023-06-21,P1035,Food,S102,Abu Dhabi Hub,Lulu,183,180,7.02,12.3,2214.0,1263.6,9929.47,189,0,0
ORD475,2024-08-13,2024-08-21,2024-08-23,P1028,Food,S109,Abu Dhabi Hub,Lulu,328,322,46.86,82.18,26461.96,15088.92,7895.85,338,0,0
ORD476,2024-05-15,2024-05-22,2024-05-24,P1035,Personal Care,S101,Abu Dhabi Hub,Noon,352,335,13.62,21.46,7189.1,4562.7,11913.54,328,0,0
ORD477,2023-11-15,2023-11-25,2023-11-23,P1045,Food,S104,Abu Dhabi Hub,Lulu,78,60,39.76,51.41,3084.6,2385.6,10007.12,97,1,0
ORD478,2024-02-10,2024-02-16,2024-02-15,P1036,Personal Care,S103,Sharjah DC,Spinneys,143,139,24.69,35.02,4867.78,3431.91,10884.32,125,1,0
ORD479,2023-09-29,2023-10-07,2023-10-06,P1024,Food,S102,Dubai Central,Spinneys,455,444,25.36,40.5,17982.0,11259.84,6216.25,457,1,0
ORD480,2024-07-29,2024-08-05,2024-08-05,P1021,Electronics,S103,Sharjah DC,Amazon,177,177,21.34,30.53,5403.81,3777.18,14717.5,160,1,1
ORD481,2024-03-25,2024-04-02,2024-04-05,P1004,Electronics,S106,Dubai Central,Noon,205,192,34.86,42.63,8184.96,6693.12,14532.16,184,0,0
ORD482,2024-10-20,2024-10-29,2024-11-01,P1039,Food,S110,Abu Dhabi Hub,Carrefour,258,240,35.39,48.54,11649.6,8493.6,3974.79,270,0,0
ORD483,2023-11-02,2023-11-12,2023-11-10,P1016,Personal Care,S101,Dubai Central,Carrefour,247,230,32.49,55.71,12813.3,7472.7,12335.72,243,1,0
ORD484,2024-04-07,2024-04-11,2024-04-09,P1009,Electronics,S110,Abu Dhabi Hub,Noon,389,378,10.57,16.83,6361.74,3995.46,4998.71,367,1,0
ORD485,2024-07-20,2024-07-26,2024-07-25,P1006,Food,S101,Dubai Central,Lulu,343,332,21.79,37.66,12503.12,7234.28,10718.38,370,1,0
ORD486,2023-04-12,2023-04-18,2023-04-18,P1046,Electronics,S103,Dubai Central,Noon,194,174,48.2,74.73,13003.02,8386.8,2251.14,218,1,0
ORD487,2024-10-18,2024-10-25,2024-10-27,P1043,Food,S109,Sharjah DC,Spinneys,59,40,16.21,22.99,919.6,648.4,9775.27,44,0,0
ORD488,2023-06-14,2023-06-24,2023-06-26,P1034,Personal Care,S106,Sharjah DC,Spinneys,81,64,32.97,43.19,2764.16,2110.08,4028.69,91,0,0
ORD489,2023-08-15,2023-08-21,2023-08-22,P1024,Electronics,S104,Sharjah DC,Spinneys,173,155,13.4,21.68,3360.4,2077.0,3640.73,203,0,0
